ARB,Type,dmd,Description
Losartan,ARB,36045911000001104,Losartan 12.5mg tablets (Medreich Plc) 28 tablet 2 x 14 tablets (product)
Losartan,ARB,36046011000001107,Losartan 25mg tablets (Medreich Plc) (product)
Losartan,ARB,36046111000001108,Losartan 25mg tablets (Medreich Plc) 28 tablet 2 x 14 tablets (product)
Losartan,ARB,36046211000001102,Losartan 50mg tablets (Medreich Plc) (product)
Losartan,ARB,36046311000001105,Losartan 50mg tablets (Medreich Plc) 28 tablet 2 x 14 tablets (product)
Losartan,ARB + TZ,36081511000001101,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Crescent Pharma Ltd) (product)
Losartan,ARB + TZ,36081611000001102,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Crescent Pharma Ltd) 28 tablet 2 x 14 tablets (product)
Losartan,ARB,36489811000001107,Losartan 25mg tablets (Xiromed) (product)
Losartan,ARB,36489911000001102,Losartan 25mg tablets (Xiromed) 28 tablet 2 x 14 tablets (product)
Losartan,ARB,36490111000001106,Losartan 50mg tablets (Xiromed) (product)
Losartan,ARB,36490211000001100,Losartan 50mg tablets (Xiromed) 28 tablet 2 x 14 tablets (product)
Losartan,ARB,36490411000001101,Losartan 100mg tablets (Xiromed) (product)
Losartan,ARB,36490711000001107,Losartan 100mg tablets (Xiromed) 28 tablet 2 x 14 tablets (product)
Losartan,ARB + TZ,36500711000001101,Losartan 100mg / Hydrochlorothiazide 25mg tablets (Xiromed) (product)
Losartan,ARB + TZ,36500811000001109,Losartan 100mg / Hydrochlorothiazide 25mg tablets (Xiromed) 28 tablet 2 x 14 tablets (product)
Losartan,ARB + TZ,36503811000001102,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Xiromed) (product)
Losartan,ARB + TZ,36503911000001107,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Xiromed) 28 tablet 2 x 14 tablets (product)
Losartan,ARB + TZ,36884711000001105,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Torrent Pharma (UK) Ltd) (product)
Losartan,ARB + TZ,36885211000001102,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Torrent Pharma (UK) Ltd) 28 tablet (product)
Losartan,ARB + TZ,36885311000001105,Losartan 100mg / Hydrochlorothiazide 25mg tablets (Torrent Pharma (UK) Ltd) (product)
Losartan,ARB + TZ,36885511000001104,Losartan 100mg / Hydrochlorothiazide 25mg tablets (Torrent Pharma (UK) Ltd) 28 tablet (product)
Losartan,ARB,36892111000001100,Losartan 12.5mg/5ml oral suspension 1 ml (product)
Losartan,ARB,36892211000001106,Losartan 12.5mg/5ml oral suspension (Special Order) (product)
Losartan,ARB,36892311000001103,Losartan 12.5mg/5ml oral suspension (Special Order) 1 ml (product)
Losartan,ARB,36904211000001108,Losartan 12.5mg/5ml oral suspension (product)
Olmesartan,ARB,4311301000001101,Olmesartan (product)
Olmesartan,ARB,4311401000001109,Olmesartan medoxomil 40mg tablet (product)
Olmesartan,ARB,4321101000001105,Olmetec (qualifier value)
Olmesartan,ARB,4393701000001100,Olmesartan medoxomil 20mg tablet (product)
Olmesartan,ARB,4393801000001109,Olmetec 10mg tablet (product)
Olmesartan,ARB,4393901000001103,Olmetec 20mg tablet (product)
Olmesartan,ARB,4444001000001103,Olmetec 40mg tablet (product)
Olmesartan,ARB,4449301000001104,Olmesartan medoxomil 10mg tablet (product)
Olmesartan,ARB,4623911000001104,Olmesartan medoxomil 10mg tablets 28 tablet (product)
Olmesartan,ARB,4624011000001101,Olmetec 10mg tablets (Sankyo Pharma UK) (product)
Olmesartan,ARB,4624111000001100,Olmetec 10mg tablets (Sankyo Pharma UK) 28 tablet 2 x 14 tablets (product)
Olmesartan,ARB,4624211000001106,Olmesartan medoxomil 20mg tablets 28 tablet (product)
Olmesartan,ARB,4624311000001103,Olmetec 20mg tablets (Sankyo Pharma UK) (product)
Olmesartan,ARB,4624411000001105,Olmetec 20mg tablets (Sankyo Pharma UK) 28 tablet 2 x 14 tablets (product)
Olmesartan,ARB,4624511000001109,Olmesartan medoxomil 40mg tablets 28 tablet (product)
Olmesartan,ARB,4624611000001108,Olmetec 40mg tablets (Sankyo Pharma UK) (product)
Olmesartan,ARB,4624711000001104,Olmetec 40mg tablets (Sankyo Pharma UK) 28 tablet 2 x 14 tablets (product)
Olmesartan,ARB,4637611000001100,Olmesartan medoxomil 10mg tablets (product)
Olmesartan,ARB,4637711000001109,Olmesartan medoxomil 20mg tablets (product)
Olmesartan,ARB,4638411000001104,Olmesartan medoxomil 40mg tablets (product)
Olmesartan,ARB,4640811000001104,Olmesartan medoxomil (substance)
Olmesartan,ARB + TZ,8790801000001103,Hydrochlorothiazide + Olmesartan (product)
Olmesartan,ARB + TZ,8812401000001102,Olmetec Plus (qualifier value)
Olmesartan,ARB + TZ,8813801000001109,Olmesartan + hydrochlorothiazide 20mg/25mg tablet (product)
Olmesartan,ARB + TZ,8813901000001103,Olmesartan + hydrochlorothiazide 20mg/12.5mg tablet (product)
Olmesartan,ARB + TZ,8821301000001106,Olmetec Plus 20mg/12.5mg tablet (product)
Olmesartan,ARB + TZ,8821401000001103,Olmetec Plus 20mg/25mg tablet (product)
Olmesartan,ARB,9288001000001102,Olmetec (product)
Olmesartan,ARB + TZ,9288101000001101,Olmetec Plus (product)
Olmesartan,ARB + CCB,10112101000001102,Sevikar (product)
Olmesartan,ARB + TZ,10261411000001102,Olmesartan medoxomil 20mg / Hydrochlorothiazide 12.5mg tablets 28 tablet (product)
Olmesartan,ARB + TZ,10261511000001103,Olmetec Plus 20mg/12.5mg tablets (Sankyo Pharma UK) (product)
Olmesartan,ARB + TZ,10261611000001104,Olmetec Plus 20mg/12.5mg tablets (Sankyo Pharma UK) 28 tablet (product)
Olmesartan,ARB + TZ,10261711000001108,Olmesartan medoxomil 20mg / Hydrochlorothiazide 25mg tablets 28 tablet (product)
Olmesartan,ARB + TZ,10261811000001100,Olmetec Plus 20mg/25mg tablets (Sankyo Pharma UK) (product)
Olmesartan,ARB + TZ,10261911000001105,Olmetec Plus 20mg/25mg tablets (Sankyo Pharma UK) 28 tablet (product)
Olmesartan,ARB + TZ,10270711000001105,Olmesartan medoxomil 20mg / Hydrochlorothiazide 25mg tablets (product)
Olmesartan,ARB + TZ,10275711000001100,Hydrochlorothiazide + Olmesartan (product)
Olmesartan,ARB + CCB,10381901000001100,OLMESARTAN+AMLODIPINE
Olmesartan,ARB + CCB,10382001000001108,SEVIKAR 20mg/5mg tablets
Olmesartan,ARB + CCB,10382101000001109,SEVIKAR 40mg/5mg tablets
Olmesartan,ARB + CCB,10382201000001102,SEVIKAR 40mg/10mg tablets
Olmesartan,ARB + CCB,10382301000001106,OLMESARTAN MEDOXOMIL+AMLODIPINE 40mg/10mg tablets
Olmesartan,ARB + CCB,10382401000001103,OLMESARTAN MEDOXOMIL+AMLODIPINE 40mg/5mg tablets
Olmesartan,ARB + CCB,10382501000001104,OLMESARTAN MEDOXOMIL+AMLODIPINE 20mg/5mg tablets
Olmesartan,ARB + TZ,10746501000001106,OLMETEC PLUS 40mg/12.5mg tablets
Olmesartan,ARB + TZ,10746601000001105,OLMESARTAN+HYDROCHLOROTHIAZIDE 40mg/12.5mg tablets
Olmesartan,ARB,10856811000001106,Olmetec 10mg tablets (PI) (Waymade Ltd) (product)
Olmesartan,ARB,10856911000001101,Olmetec 10mg tablets (PI) (Waymade Ltd) 28 tablet (product)
Olmesartan,ARB,10857011000001102,Olmetec 20mg tablets (PI) (Waymade Ltd) (product)
Olmesartan,ARB,10857111000001101,Olmetec 20mg tablets (PI) (Waymade Ltd) 28 tablet (product)
Olmesartan,ARB,10857311000001104,Olmetec 40mg tablets (PI) (Waymade Ltd) (product)
Olmesartan,ARB,10857411000001106,Olmetec 40mg tablets (PI) (Waymade Ltd) 28 tablet (product)
Olmesartan,ARB + CCB + TZ,10977201000001100,Sevikar HCT (product)
Olmesartan,ARB + CCB,10977401000001101,Sevikar (qualifier value)
Olmesartan,ARB + CCB + TZ,11112601000001104,OLMESARTAN+AMLODIPINE+HYDROCHLOROTHIAZIDE
Olmesartan,ARB + CCB + TZ,11112701000001109,SEVIKAR HCT 20mg/5mg/12.5mg tablets
Olmesartan,ARB + CCB + TZ,11112801000001100,SEVIKAR HCT 40mg/5mg/12.5mg tablets
Olmesartan,ARB + CCB + TZ,11112901000001106,SEVIKAR HCT 40mg/10mg/12.5mg tablets
Olmesartan,ARB + CCB + TZ,11113001000001102,SEVIKAR HCT 40mg/5mg/25mg tablets
Olmesartan,ARB + CCB + TZ,11113101000001101,SEVIKAR HCT 40mg/10mg/25mg tablets
Olmesartan,ARB,11376001000001108,Olmetec (qualifier value)
Olmesartan,ARB,13183811000001100,Olmetec 10mg tablets (Dowelhurst Ltd) (product)
Olmesartan,ARB,13184011000001108,Olmetec 10mg tablets (Dowelhurst Ltd) 28 tablet (product)
Olmesartan,ARB,13184311000001106,Olmetec 20mg tablets (Dowelhurst Ltd) (product)
Olmesartan,ARB,13184511000001100,Olmetec 20mg tablets (Dowelhurst Ltd) 28 tablet (product)
Olmesartan,ARB,13184911000001107,Olmetec 40mg tablets (Dowelhurst Ltd) (product)
Olmesartan,ARB,13185011000001107,Olmetec 40mg tablets (Dowelhurst Ltd) 28 tablet (product)
Olmesartan,ARB,13941811000001109,Olmetec 10mg tablets (Doncaster Pharmaceuticals Ltd) (product)
Olmesartan,ARB,13941911000001104,Olmetec 10mg tablets (Doncaster Pharmaceuticals Ltd) 28 tablet (product)
Olmesartan,ARB,13942011000001106,Olmetec 20mg tablets (Doncaster Pharmaceuticals Ltd) (product)
Olmesartan,ARB,13942111000001107,Olmetec 20mg tablets (Doncaster Pharmaceuticals Ltd) 28 tablet (product)
Olmesartan,ARB,13942211000001101,Olmetec 40mg tablets (Doncaster Pharmaceuticals Ltd) (product)
Olmesartan,ARB,13942311000001109,Olmetec 40mg tablets (Doncaster Pharmaceuticals Ltd) 28 tablet (product)
Olmesartan,ARB,14645811000001109,Olmesartan medoxomil 10mg/5ml oral solution 1 ml (product)
Olmesartan,ARB,14645911000001104,Olmesartan medoxomil 10mg/5ml oral solution (Special Order) (product)
Olmesartan,ARB,14646011000001107,Olmesartan medoxomil 10mg/5ml oral solution (Special Order) 1 ml (product)
Olmesartan,ARB,14646711000001109,Olmesartan medoxomil 10mg/5ml oral suspension 1 ml (product)
Olmesartan,ARB,14646911000001106,Olmesartan medoxomil 10mg/5ml oral suspension (Special Order) (product)
Olmesartan,ARB,14647011000001105,Olmesartan medoxomil 10mg/5ml oral suspension (Special Order) 1 ml (product)
Olmesartan,ARB,14668311000001102,Olmetec 10mg tablets (Sigma Pharmaceuticals Plc) (product)
Olmesartan,ARB,14668611000001107,Olmetec 10mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
Olmesartan,ARB,14668811000001106,Olmetec 20mg tablets (Sigma Pharmaceuticals Plc) (product)
Olmesartan,ARB,14669011000001105,Olmetec 20mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
Olmesartan,ARB,14669211000001100,Olmetec 40mg tablets (Sigma Pharmaceuticals Plc) (product)
Olmesartan,ARB,14669411000001101,Olmetec 40mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
Olmesartan,ARB,14680611000001107,Olmesartan medoxomil 10mg/5ml oral solution (product)
Olmesartan,ARB,14680711000001103,Olmesartan medoxomil 10mg/5ml oral suspension (product)
Olmesartan,ARB + CCB,15772511000001101,Olmesartan medoxomil 40mg / Amlodipine 10mg tablets 28 tablet (product)
Olmesartan,ARB + CCB,15772611000001102,Sevikar 40mg/10mg tablets (Daiichi Sankyo UK Ltd) (product)
Olmesartan,ARB + CCB,15772711000001106,Sevikar 40mg/10mg tablets (Daiichi Sankyo UK Ltd) 28 tablet 2 x 14 tablets (product)
Olmesartan,ARB + CCB,15772811000001103,Olmesartan medoxomil 40mg / Amlodipine 5mg tablets 28 tablet (product)
Olmesartan,ARB + CCB,15772911000001108,Sevikar 40mg/5mg tablets (Daiichi Sankyo UK Ltd) (product)
Olmesartan,ARB + CCB,15773011000001100,Sevikar 40mg/5mg tablets (Daiichi Sankyo UK Ltd) 28 tablet 2 x 14 tablets (product)
Olmesartan,ARB + CCB,15773111000001104,Olmesartan medoxomil 20mg / Amlodipine 5mg tablets 28 tablet (product)
Olmesartan,ARB + CCB,15773211000001105,Sevikar 20mg/5mg tablets (Daiichi Sankyo UK Ltd) (product)
Olmesartan,ARB + CCB,15773311000001102,Sevikar 20mg/5mg tablets (Daiichi Sankyo UK Ltd) 28 tablet 2 x 14 tablets (product)
Olmesartan,ARB,16217211000001100,Olmetec 10mg tablets (Lexon (UK) Ltd) (product)
Olmesartan,ARB,16217311000001108,Olmetec 10mg tablets (Lexon (UK) Ltd) 28 tablet (product)
Olmesartan,ARB,16217411000001101,Olmetec 20mg tablets (Lexon (UK) Ltd) (product)
Olmesartan,ARB,16217511000001102,Olmetec 20mg tablets (Lexon (UK) Ltd) 28 tablet (product)
Olmesartan,ARB,16217611000001103,Olmetec 40mg tablets (Lexon (UK) Ltd) (product)
Olmesartan,ARB,16217711000001107,Olmetec 40mg tablets (Lexon (UK) Ltd) 28 tablet (product)
Olmesartan,ARB + TZ,17220811000001107,Olmesartan medoxomil 40mg / Hydrochlorothiazide 12.5mg tablets 28 tablet (product)
Olmesartan,ARB + TZ,17220911000001102,Olmetec Plus 40mg/12.5mg tablets (Daiichi Sankyo UK Ltd) (product)
Olmesartan,ARB + TZ,17221011000001105,Olmetec Plus 40mg/12.5mg tablets (Daiichi Sankyo UK Ltd) 28 tablet (product)
Olmesartan,ARB,17342211000001100,Olmetec 10mg tablets (Mawdsley-Brooks & Company Ltd) (product)
Olmesartan,ARB,17342311000001108,Olmetec 10mg tablets (Mawdsley-Brooks & Company Ltd) 28 tablet (product)
Olmesartan,ARB,17342411000001101,Olmetec 20mg tablets (Mawdsley-Brooks & Company Ltd) (product)
Olmesartan,ARB,17342511000001102,Olmetec 20mg tablets (Mawdsley-Brooks & Company Ltd) 28 tablet (product)
Olmesartan,ARB,17342611000001103,Olmetec 40mg tablets (Mawdsley-Brooks & Company Ltd) (product)
Olmesartan,ARB,17342711000001107,Olmetec 40mg tablets (Mawdsley-Brooks & Company Ltd) 28 tablet (product)
Olmesartan,ARB,17614311000001102,Olmesartan medoxomil 10mg tablets 30 tablet (product)
Olmesartan,ARB,17614411000001109,Olmetec 10mg tablets (Necessity Supplies Ltd) (product)
Olmesartan,ARB,17614511000001108,Olmetec 10mg tablets (Necessity Supplies Ltd) 30 tablet (product)
Olmesartan,ARB,17614711000001103,Olmesartan medoxomil 40mg tablets 30 tablet (product)
Olmesartan,ARB,17614911000001101,Olmetec 40mg tablets (Necessity Supplies Ltd) (product)
Olmesartan,ARB,17615011000001101,Olmetec 40mg tablets (Necessity Supplies Ltd) 30 tablet (product)
Olmesartan,ARB,18481411000001104,Olmetec 40mg tablets (Mawdsley-Brooks & Company Ltd) 30 tablet (product)
Olmesartan,ARB,18481811000001102,Olmetec 10mg tablets (Mawdsley-Brooks & Company Ltd) 30 tablet (product)
Olmesartan,ARB + TZ,18482211000001105,Olmetec Plus 20mg/25mg tablets (Mawdsley-Brooks & Company Ltd) (product)
Olmesartan,ARB + TZ,18482311000001102,Olmetec Plus 20mg/25mg tablets (Mawdsley-Brooks & Company Ltd) 28 tablet (product)
Olmesartan,ARB,18488711000001100,Olmetec 10mg tablets (Waymade Healthcare Plc) 30 tablet (product)
Olmesartan,ARB,18488811000001108,Olmetec 40mg tablets (Waymade Healthcare Plc) 30 tablet (product)
Olmesartan,ARB + TZ,18603611000001100,Olmetec Plus 20mg/25mg tablets (Doncaster Pharmaceuticals Ltd) (product)
Olmesartan,ARB + TZ,18603811000001101,Olmetec Plus 20mg/25mg tablets (Doncaster Pharmaceuticals Ltd) 28 tablet (product)
Olmesartan,ARB + CCB + TZ,18986411000001108,Sevikar HCT 20mg/5mg/12.5mg tablets (Daiichi Sankyo UK Ltd) (product)
Olmesartan,ARB + CCB + TZ,18986511000001107,Sevikar HCT 20mg/5mg/12.5mg tablets (Daiichi Sankyo UK Ltd) 28 tablet 2 x 14 tablets (product)
Olmesartan,ARB + CCB + TZ,18986711000001102,Sevikar HCT 40mg/5mg/12.5mg tablets (Daiichi Sankyo UK Ltd) (product)
Olmesartan,ARB + CCB + TZ,18986811000001105,Sevikar HCT 40mg/5mg/12.5mg tablets (Daiichi Sankyo UK Ltd) 28 tablet 2 x 14 tablets (product)
Olmesartan,ARB + CCB + TZ,18987011000001101,Sevikar HCT 40mg/10mg/12.5mg tablets (Daiichi Sankyo UK Ltd) (product)
Olmesartan,ARB + CCB + TZ,18987111000001100,Sevikar HCT 40mg/10mg/12.5mg tablets (Daiichi Sankyo UK Ltd) 28 tablet 2 x 14 tablets (product)
Olmesartan,ARB + CCB + TZ,18987311000001103,Sevikar HCT 40mg/5mg/25mg tablets (Daiichi Sankyo UK Ltd) (product)
Olmesartan,ARB + CCB + TZ,18987411000001105,Sevikar HCT 40mg/5mg/25mg tablets (Daiichi Sankyo UK Ltd) 28 tablet 2 x 14 tablets (product)
Olmesartan,ARB + CCB + TZ,18987611000001108,Sevikar HCT 40mg/10mg/25mg tablets (Daiichi Sankyo UK Ltd) (product)
Olmesartan,ARB + CCB + TZ,18987711000001104,Sevikar HCT 40mg/10mg/25mg tablets (Daiichi Sankyo UK Ltd) 28 tablet 2 x 14 tablets (product)
Olmesartan,ARB,19618511000001108,Olmetec 10mg tablets (Doncaster Pharmaceuticals Ltd) 30 tablet (product)
Olmesartan,ARB,19618611000001107,Olmetec 40mg tablets (Doncaster Pharmaceuticals Ltd) 30 tablet (product)
Olmesartan,ARB,19697111000001101,Olmetec 10mg tablets (Sigma Pharmaceuticals Plc) 30 tablet (product)
Olmesartan,ARB,19858111000001101,Olmetec 10mg tablets (Lexon (UK) Ltd) 30 tablet (product)
Olmesartan,ARB,19858211000001107,Olmetec 40mg tablets (Lexon (UK) Ltd) 30 tablet (product)
Olmesartan,ARB + TZ,20562311000001107,Olmetec Plus 20mg/12.5mg tablets (Waymade Healthcare Plc) (product)
Olmesartan,ARB + TZ,20562411000001100,Olmetec Plus 20mg/12.5mg tablets (Waymade Healthcare Plc) 28 tablet (product)
Olmesartan,ARB,21204311000001103,Olmesartan medoxomil 20mg tablets 30 tablet (product)
Olmesartan,ARB,21204411000001105,Olmetec 20mg tablets (Waymade Healthcare Plc) 30 tablet (product)
Olmesartan,ARB,34087211000001101,Olmesartan medoxomil 20mg tablets (Teva UK Ltd) (product)
Olmesartan,ARB,34087311000001109,Olmesartan medoxomil 20mg tablets (Teva UK Ltd) 28 tablet 4 x 7 tablets (product)
Olmesartan,ARB,34087411000001102,Olmesartan medoxomil 40mg tablets (Teva UK Ltd) (product)
Olmesartan,ARB,34087511000001103,Olmesartan medoxomil 40mg tablets (Teva UK Ltd) 28 tablet 4 x 7 tablets (product)
Olmesartan,ARB,34087611000001104,Olmesartan medoxomil 10mg tablets (Teva UK Ltd) (product)
Olmesartan,ARB,34087711000001108,Olmesartan medoxomil 10mg tablets (Teva UK Ltd) 28 tablet 4 x 7 tablets (product)
Olmesartan,ARB,34176111000001109,Olmesartan medoxomil 10mg tablets (Actavis UK Ltd) (product)
Olmesartan,ARB,34176211000001103,Olmesartan medoxomil 10mg tablets (Actavis UK Ltd) 28 tablet 2 x 14 tablets (product)
Olmesartan,ARB,34176311000001106,Olmesartan medoxomil 20mg tablets (Actavis UK Ltd) (product)
Olmesartan,ARB,34176411000001104,Olmesartan medoxomil 20mg tablets (Actavis UK Ltd) 28 tablet 2 x 14 tablets (product)
Olmesartan,ARB,34176511000001100,Olmesartan medoxomil 40mg tablets (Actavis UK Ltd) (product)
Olmesartan,ARB,34176611000001101,Olmesartan medoxomil 40mg tablets (Actavis UK Ltd) 28 tablet 2 x 14 tablets (product)
Olmesartan,ARB,34188411000001109,Olmesartan medoxomil 10mg tablets (A A H Pharmaceuticals Ltd) (product)
Olmesartan,ARB,34188511000001108,Olmesartan medoxomil 10mg tablets (A A H Pharmaceuticals Ltd) 28 tablet (product)
Olmesartan,ARB,34188611000001107,Olmesartan medoxomil 20mg tablets (A A H Pharmaceuticals Ltd) (product)
Olmesartan,ARB,34188811000001106,Olmesartan medoxomil 20mg tablets (A A H Pharmaceuticals Ltd) 28 tablet (product)
Olmesartan,ARB,34188911000001101,Olmesartan medoxomil 40mg tablets (A A H Pharmaceuticals Ltd) (product)
Olmesartan,ARB,34189111000001106,Olmesartan medoxomil 40mg tablets (A A H Pharmaceuticals Ltd) 28 tablet (product)
Olmesartan,ARB,34196511000001106,Olmesartan medoxomil 10mg tablets (Alliance Healthcare (Distribution) Ltd) (product)
Olmesartan,ARB,34196611000001105,Olmesartan medoxomil 10mg tablets (Alliance Healthcare (Distribution) Ltd) 28 tablet (product)
Olmesartan,ARB,34196711000001101,Olmesartan medoxomil 20mg tablets (Alliance Healthcare (Distribution) Ltd) (product)
Olmesartan,ARB,34196811000001109,Olmesartan medoxomil 20mg tablets (Alliance Healthcare (Distribution) Ltd) 28 tablet (product)
Olmesartan,ARB,34196911000001104,Olmesartan medoxomil 40mg tablets (Alliance Healthcare (Distribution) Ltd) (product)
Olmesartan,ARB,34197011000001100,Olmesartan medoxomil 40mg tablets (Alliance Healthcare (Distribution) Ltd) 28 tablet (product)
Olmesartan,ARB,34586111000001107,Olmesartan medoxomil 10mg tablets (Milpharm Ltd) (product)
Olmesartan,ARB,34586211000001101,Olmesartan medoxomil 10mg tablets (Milpharm Ltd) 28 tablet (product)
Olmesartan,ARB,34586311000001109,Olmesartan medoxomil 20mg tablets (Milpharm Ltd) (product)
Olmesartan,ARB,34586411000001102,Olmesartan medoxomil 20mg tablets (Milpharm Ltd) 28 tablet (product)
Olmesartan,ARB,34586511000001103,Olmesartan medoxomil 40mg tablets (Milpharm Ltd) (product)
Olmesartan,ARB,34586611000001104,Olmesartan medoxomil 40mg tablets (Milpharm Ltd) 28 tablet (product)
Olmesartan,ARB,34969911000001108,Olmesartan medoxomil 10mg tablets (Accord Healthcare Ltd) (product)
Olmesartan,ARB,34970111000001108,Olmesartan medoxomil 10mg tablets (Accord Healthcare Ltd) 28 tablet (product)
